g16	0.805009363	0.827947443	0.842411989	0.821946048	0.864064362	0.794504968	0.765987853	0.820997872	0.838816597	0.851276621	0.835508637	0.84055522	0.851287583	0.834189047	0.851620507	0.951460069	0.776163492	0.784144612	0.764461816	0.760642093	0.820277878	0.8539953	0.837684729	0.774189747	0.805482718	0.802940829	0.791459957	0.795486684	0.84986405	0.840456182	0.825082899	0.773940253	0.772183391	0.777105575	0.811228112	0.817143871	0.802648693	0.778489192	0.835365139	0.803112155	0.7858238	0.827951921	0.833470106	0.84187984	0.788628881	0.834567031	0.754956337	0.784547591	0.811602871	0.797409696	0.790204419	0.795186409	0.750943619	0.772061429	0.78320728	0.817700903	0.810601584	0.82132735	0.821327517	0.810479113	0.832782434	0.8270929	0.786874555	0.773096387	0.80604534	0.789276076	0.810897057	0.810631034	0.730542105	0.721848044	0.713670614	0.736189802	0.7662973
g17	0.739398979	0.748979347	0.770433418	0.751194743	0.797833717	0.752546689	0.734278817	0.746370726	0.799227318	0.808898962	0.778259183	0.762359276	0.750136687	0.758411215	0.749042146	0.776163492	0.959148219	0.81954078	0.79899039	0.801894712	0.762052216	0.773552239	0.768315592	0.755071599	0.77407855	0.772270115	0.761291482	0.761358202	0.810859403	0.810008533	0.797501802	0.719753234	0.725990396	0.750692187	0.754024507	0.748527467	0.757975534	0.735960415	0.79545184	0.763991427	0.761779479	0.780805546	0.785204142	0.76129186	0.748180408	0.760348324	0.749671328	0.796785714	0.775845352	0.846708313	0.759995212	0.773450586	0.731586487	0.750538149	0.742843454	0.74611024	0.759348035	0.76010313	0.768508552	0.738228967	0.78707589	0.760835821	0.738161058	0.727375836	0.743703614	0.750267889	0.784944305	0.749790895	0.728022964	0.689182721	0.713896623	0.71674051	0.727354207
g18	0.766160797	0.761178265	0.781279453	0.756946066	0.80273714	0.754743833	0.750736073	0.761424889	0.815840622	0.819829797	0.799783962	0.764920901	0.744153414	0.755409281	0.740716879	0.784144612	0.81954078	0.962534852	0.913678855	0.86781272	0.778410439	0.781683572	0.782081137	0.817404953	0.845351714	0.850390488	0.820095638	0.834380088	0.79463237	0.80881654	0.799086758	0.763520617	0.754042653	0.865166569	0.839488138	0.823722073	0.762933052	0.752555762	0.789394116	0.772368115	0.772435523	0.867843456	0.861973136	0.781511628	0.759515772	0.770445014	0.748569761	0.792334495	0.792514191	0.843357218	0.762865497	0.782666978	0.723960766	0.755693098	0.751110592	0.771685472	0.77136502	0.783058576	0.76755052	0.741510095	0.80404773	0.782849481	0.766514138	0.750669929	0.76023982	0.767073171	0.795832358	0.773299895	0.723067025	0.693586142	0.733774678	0.812630966	0.767859224
g19	0.783868303	0.742713808	0.758159347	0.770724466	0.778138919	0.743707094	0.749970042	0.758735838	0.789701696	0.791236195	0.799909607	0.755962521	0.733888438	0.751983078	0.73397665	0.764461816	0.79899039	0.913678855	0.970312616	0.889810285	0.802857486	0.780868224	0.807320099	0.840556542	0.875224739	0.880588166	0.850794969	0.863490935	0.781018408	0.793101358	0.776597015	0.746315664	0.750059609	0.874434389	0.831487436	0.835738996	0.77297104	0.775213068	0.767531391	0.752635319	0.73864177	0.853174603	0.839619295	0.801409619	0.781383231	0.795995735	0.767838062	0.772023176	0.779742572	0.821885079	0.79148835	0.809102777	0.749613693	0.765206523	0.782350143	0.767069957	0.748213435	0.787788622	0.738310529	0.738081084	0.774720038	0.783230477	0.782538544	0.737416904	0.755534051	0.749378478	0.783007626	0.78528154	0.720861085	0.702654446	0.737029012	0.823365373	0.79107842
g20	0.771516992	0.744060986	0.768211527	0.75332392	0.791597239	0.757197467	0.758735441	0.75661157	0.797527237	0.79665493	0.813113918	0.757358263	0.735677784	0.744643092	0.733486671	0.760642093	0.801894712	0.86781272	0.889810285	0.963946209	0.788709677	0.779429041	0.793834178	0.854540129	0.839294202	0.824221046	0.848324515	0.826983941	0.773989601	0.793800862	0.779364892	0.743642571	0.735645085	0.86081623	0.84982915	0.839995284	0.794838558	0.782629053	0.760018749	0.75544624	0.759649329	0.812536683	0.831989718	0.801570558	0.794710918	0.782687793	0.762092503	0.781030445	0.804956511	0.821157945	0.771211407	0.78046058	0.765400893	0.779974115	0.779623086	0.765528687	0.758815898	0.795861825	0.746705882	0.740562155	0.76998465	0.766627497	0.762943262	0.752114165	0.762109795	0.779175934	0.810151926	0.778463165	0.71638185	0.698998232	0.74032162	0.829714822	0.774424612
g21	0.842806812	0.821288482	0.822133206	0.851092735	0.873968178	0.817582944	0.801849642	0.838893506	0.854790973	0.87445402	0.858603395	0.814633261	0.784221173	0.805109297	0.780455949	0.820277878	0.762052216	0.778410439	0.802857486	0.788709677	0.96903571	0.89521734	0.955701647	0.866639141	0.900633365	0.879651576	0.884319527	0.893286928	0.853802213	0.851726636	0.835907795	0.77071725	0.788203912	0.816991909	0.836697139	0.848430813	0.837014606	0.811225091	0.838167669	0.806406029	0.795433034	0.82393617	0.813147974	0.846199245	0.829085546	0.867208672	0.777988166	0.792910228	0.813017397	0.779871214	0.887613865	0.890031926	0.837433471	0.842388731	0.893000709	0.826946036	0.817369169	0.834678376	0.815182689	0.800864519	0.847813204	0.841022001	0.816579323	0.817376933	0.8376639	0.832842849	0.835865179	0.843029443	0.754036087	0.734927605	0.721981982	0.79162223	0.826929897
g22	0.855213024	0.87065547	0.886718292	0.886136891	0.913362271	0.832704995	0.803669832	0.884409229	0.831858943	0.867288961	0.863458133	0.863127827	0.819712498	0.849259932	0.811428571	0.8539953	0.773552239	0.781683572	0.780868224	0.779429041	0.89521734	0.966002222	0.919661347	0.835846868	0.854772273	0.843666239	0.846762925	0.853139144	0.849456077	0.838957963	0.836038771	0.792360545	0.820500874	0.817878859	0.853938476	0.854285714	0.83898997	0.813484708	0.849947899	0.783862005	0.807593906	0.86784013	0.852369942	0.872161724	0.832792396	0.896424025	0.748923041	0.7828833	0.824257426	0.78163074	0.837194412	0.84635538	0.805151762	0.814230859	0.848361608	0.861937676	0.832964602	0.86651926	0.844867627	0.821486738	0.848165405	0.873927661	0.825237036	0.816357309	0.859699905	0.831041257	0.849965068	0.885538676	0.733916084	0.707186188	0.725486726	0.771747991	0.765154159
g23	0.856440452	0.84999386	0.845768993	0.871611722	0.907704655	0.83864369	0.810685608	0.865669812	0.856206238	0.894669432	0.861446583	0.823773064	0.798789818	0.82517246	0.805228998	0.837684729	0.768315592	0.782081137	0.807320099	0.793834178	0.955701647	0.919661347	0.985945325	0.863714007	0.89232765	0.868869544	0.879479027	0.882352941	0.857545666	0.85706285	0.842137592	0.775073565	0.806776332	0.814159292	0.837693441	0.854187132	0.832433427	0.809280234	0.86068168	0.809236948	0.812606994	0.842073096	0.833252191	0.864073533	0.825243902	0.885486424	0.777553517	0.790051207	0.819697533	0.781782276	0.873989713	0.881418093	0.824281346	0.841206707	0.885273973	0.8340738	0.823727774	0.846172718	0.815879618	0.802019584	0.862689858	0.858661129	0.839660892	0.827865854	0.858333333	0.847126018	0.846517047	0.864246492	0.754080255	0.732348615	0.735724926	0.792222903	0.830279712
g24	0.817551162	0.768646247	0.779188713	0.792748225	0.815972222	0.79272899	0.785907223	0.784271369	0.805430961	0.814554536	0.829725282	0.774420826	0.74497805	0.758070815	0.743312697	0.774189747	0.755071599	0.817404953	0.840556542	0.854540129	0.866639141	0.835846868	0.863714007	0.969430188	0.910481885	0.874753223	0.924309264	0.879114511	0.798315395	0.798151002	0.786799065	0.750611674	0.746556152	0.892965469	0.872129619	0.883902553	0.8125	0.808823529	0.775600139	0.758425014	0.767877941	0.825241027	0.830285847	0.826175276	0.818493151	0.816556368	0.763335663	0.778247769	0.789051439	0.759146341	0.834846369	0.849384294	0.820681237	0.817066077	0.847929751	0.776317334	0.805004666	0.805065951	0.777318748	0.754600512	0.785514019	0.785149436	0.793236602	0.783313953	0.781079801	0.803530093	0.818171215	0.803675273	0.73644631	0.731482562	0.735353177	0.867495064	0.787391052
g25	0.803953679	0.776164513	0.792118109	0.805810938	0.82806913	0.786508791	0.78355365	0.799881727	0.836832413	0.838101966	0.835043612	0.781533438	0.75627361	0.778407593	0.765909629	0.805482718	0.77407855	0.845351714	0.875224739	0.839294202	0.900633365	0.854772273	0.89232765	0.910481885	0.968833396	0.927312258	0.936333764	0.913570843	0.831201895	0.830133205	0.813881991	0.759410029	0.761566678	0.868498818	0.850047304	0.86172723	0.828196954	0.818661353	0.811598452	0.797969722	0.761747344	0.844957145	0.831379674	0.833646286	0.823836936	0.841443347	0.798125663	0.814449918	0.801476718	0.786630254	0.873069214	0.890658049	0.824379922	0.817212535	0.870097751	0.79681748	0.782631828	0.80600899	0.786454653	0.7695934	0.812145222	0.816539141	0.804880938	0.776077231	0.78923445	0.788075976	0.803379416	0.810446355	0.748463357	0.728728433	0.733867113	0.834000235	0.832195811
g26	0.809877116	0.767574228	0.788595353	0.798655757	0.813461084	0.776612138	0.770428016	0.789865261	0.819160584	0.818632598	0.819025817	0.773892216	0.749131248	0.773142112	0.756968845	0.802940829	0.772270115	0.850390488	0.880588166	0.824221046	0.879651576	0.843666239	0.868869544	0.874753223	0.927312258	0.977473787	0.897135871	0.9212086	0.8217845	0.811912971	0.80175644	0.760453165	0.757526063	0.860906217	0.836121184	0.845475773	0.813730084	0.802548883	0.799057263	0.780388508	0.759471469	0.858572925	0.831243469	0.821985568	0.811633057	0.827214452	0.782341942	0.801686047	0.779557815	0.775164628	0.874356876	0.882678634	0.804033574	0.807593458	0.865880705	0.786084295	0.768626992	0.805136305	0.771660439	0.756455193	0.808110955	0.811618692	0.792571294	0.766133738	0.782531194	0.77268497	0.789242655	0.800934579	0.735356015	0.714586748	0.735708368	0.811727675	0.815648321
g27	0.806218157	0.768883415	0.773225654	0.795820686	0.818214033	0.788352273	0.777948113	0.789052459	0.815565809	0.820883347	0.832339508	0.772934132	0.755072077	0.768949772	0.760271567	0.791459957	0.761291482	0.820095638	0.850794969	0.848324515	0.884319527	0.846762925	0.879479027	0.924309264	0.936333764	0.897135871	0.945900238	0.904720482	0.815709261	0.809972726	0.803590223	0.754527398	0.750644632	0.87530691	0.854598711	0.884511981	0.8254061	0.812906599	0.791918254	0.779765362	0.753037383	0.829027002	0.822717253	0.833004067	0.821225154	0.833856894	0.787463557	0.799466172	0.810055536	0.770203505	0.856042032	0.867958566	0.819818245	0.83383809	0.876296469	0.786243822	0.790192172	0.805799649	0.785714286	0.765313266	0.793938685	0.811210815	0.803167155	0.776133318	0.790831455	0.794523727	0.803228825	0.806252187	0.756957437	0.73054452	0.737346263	0.844502618	0.811801676
g28	0.800669823	0.766787553	0.788215251	0.798731526	0.813574288	0.759744862	0.763250676	0.783004552	0.807748272	0.8197769	0.824170256	0.781962516	0.748400427	0.772550039	0.760539531	0.795486684	0.761358202	0.834380088	0.863490935	0.826983941	0.893286928	0.853139144	0.882352941	0.879114511	0.913570843	0.9212086	0.904720482	0.969885931	0.803567251	0.804476551	0.790053638	0.752881593	0.757765063	0.857076242	0.826974682	0.841240238	0.820146819	0.807741264	0.784488755	0.775768116	0.752299988	0.845057365	0.825644583	0.814797634	0.814282402	0.832578923	0.767416123	0.787880542	0.784771334	0.761007397	0.882089205	0.882926829	0.813146577	0.826415533	0.862357591	0.784189538	0.765867914	0.798598949	0.776253053	0.757127895	0.797571795	0.80497443	0.804617183	0.767150319	0.788652482	0.781542732	0.791890315	0.812623503	0.731959365	0.714119156	0.731435644	0.812978872	0.808639108
g29	0.818858272	0.825394025	0.826308312	0.816365979	0.883822833	0.803711635	0.779779542	0.834761681	0.88974359	0.885393521	0.820832803	0.833674083	0.826264931	0.824168631	0.77869913	0.84986405	0.810859403	0.79463237	0.781018408	0.773989601	0.853802213	0.849456077	0.857545666	0.798315395	0.831201895	0.8217845	0.815709261	0.803567251	0.960916153	0.922815996	0.913285647	0.784021586	0.797060553	0.795240339	0.826271186	0.829295543	0.82704735	0.794117647	0.893976465	0.857201071	0.794083187	0.823302108	0.819386088	0.830438331	0.794695022	0.840747227	0.832668856	0.85261194	0.82553722	0.817166824	0.813572268	0.825143661	0.764592124	0.781561364	0.805304542	0.82611262	0.823768082	0.833627071	0.832415651	0.816131678	0.840927775	0.838654971	0.802933899	0.79533497	0.821007503	0.804570896	0.82472108	0.812931539	0.744332198	0.712817199	0.70980975	0.755220554	0.786249269
g30	0.813184871	0.8296808	0.816972312	0.80628707	0.867481428	0.807831325	0.794604317	0.825751277	0.921276334	0.917693036	0.844458763	0.809689214	0.811683896	0.821599045	0.782310899	0.840456182	0.810008533	0.80881654	0.793101358	0.793800862	0.851726636	0.838957963	0.85706285	0.798151002	0.830133205	0.811912971	0.809972726	0.804476551	0.922815996	0.957548447	0.937670018	0.768440432	0.782445477	0.803190856	0.83793925	0.847157945	0.816381156	0.790972468	0.922990808	0.870142908	0.794229399	0.822620739	0.830795562	0.828160038	0.788802268	0.824692235	0.845277646	0.891699092	0.807817198	0.819062425	0.807233941	0.822711058	0.763829535	0.771464197	0.78636039	0.809171244	0.832599119	0.823231722	0.82742471	0.824321119	0.848017621	0.824979263	0.796362552	0.797974414	0.820356755	0.815690204	0.831909846	0.799751244	0.747118241	0.712584832	0.712290839	0.768071217	0.806256665
g31	0.802857807	0.840532926	0.817929323	0.799602013	0.874423827	0.792761203	0.767261764	0.81943467	0.931221114	0.89638273	0.830490134	0.800468356	0.805216575	0.843868356	0.780335957	0.825082899	0.797501802	0.799086758	0.776597015	0.779364892	0.835907795	0.836038771	0.842137592	0.786799065	0.813881991	0.80175644	0.803590223	0.790053638	0.913285647	0.937670018	0.957570863	0.773216374	0.78583167	0.789112051	0.806491372	0.817846262	0.802637749	0.772965421	0.927825482	0.877908329	0.794279364	0.827541978	0.82009074	0.816730747	0.778496503	0.819794585	0.856491761	0.902487215	0.809179317	0.806784661	0.791377893	0.80438093	0.753949678	0.77	0.789248446	0.814847521	0.802971576	0.807231745	0.806753125	0.799333645	0.837847344	0.829731308	0.795943563	0.790747871	0.821173954	0.816428488	0.821896956	0.794678363	0.731360808	0.693978166	0.714633278	0.75251462	0.794543755
